COUNTRY,PRODUCT,FLOW,UNIT,TIME,VALUE,YEAR,MONTH
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-10-01,1.04,2018,10
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-11-01,1.02,2018,11
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-12-01,0.89,2018,12
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-01-01,0.87,2019,1
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-02-01,0.89,2019,2
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-03-01,0.9,2019,3
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-04-01,0.91,2019,4
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-05-01,0.93,2019,5
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-06-01,0.88,2019,6
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-07-01,0.89,2019,7
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-08-01,0.86,2019,8
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-09-01,0.89,2019,9
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,0.88,2019,10
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,0.86,2019,11
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,0.88,2019,12
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,0.87,2020,1
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,0.79,2020,2
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,0.72,2020,3
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,0.67,2020,4
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,0.64,2020,5
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,0.67,2020,6
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,0.67,2020,7
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,0.68,2020,8
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,0.64,2020,9
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,0.63,2020,10
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,0.65,2020,11
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,0.72,2020,12
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,0.75,2021,1
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,0.79,2021,2
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,0.82,2021,3
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,0.82,2021,4
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,0.86,2021,5
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,0.89,2021,6
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-07-01,0.89,2021,7
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-08-01,0.88,2021,8
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-09-01,0.92,2021,9
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-10-01,1.01,2021,10
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-11-01,1.01,2021,11
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-12-01,0.95,2021,12
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-01-01,1.03,2022,1
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-02-01,1.14,2022,2
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-03-01,1.75,2022,3
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-04-01,1.47,2022,4
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-05-01,1.47,2022,5
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-06-01,1.64,2022,6
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-07-01,1.6,2022,7
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-08-01,1.57,2022,8
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-09-01,1.57,2022,9
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-10-01,1.66,2022,10
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-11-01,1.54,2022,11
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-12-01,1.43,2022,12
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-01-01,1.44,2023,1
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-02-01,1.34,2023,2
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-03-01,1.28,2023,3
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-04-01,1.27,2023,4
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-05-01,1.18,2023,5
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-06-01,1.18,2023,6
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-07-01,1.23,2023,7
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-08-01,1.36,2023,8
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-09-01,1.4,2023,9
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-10-01,1.4,2023,10
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-11-01,1.36,2023,11
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-12-01,1.31,2023,12
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-01-01,1.31,2024,1
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-02-01,1.35,2024,2
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-03-01,1.33,2024,3
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-04-01,1.3,2024,4
Austria,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-05-01,1.27,2024,5
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-01-01,1.5,2015,1
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-02-01,1.49,2015,2
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-03-01,1.5,2015,3
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-04-01,1.54,2015,4
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-05-01,1.62,2015,5
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-06-01,1.64,2015,6
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-07-01,1.61,2015,7
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-08-01,1.52,2015,8
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-09-01,1.48,2015,9
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-10-01,1.46,2015,10
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-11-01,1.4,2015,11
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-12-01,1.34,2015,12
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-01-01,1.33,2016,1
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-02-01,1.31,2016,2
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-03-01,1.34,2016,3
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-04-01,1.42,2016,4
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-05-01,1.47,2016,5
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-06-01,1.49,2016,6
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-07-01,1.43,2016,7
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-08-01,1.39,2016,8
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-09-01,1.42,2016,9
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-10-01,1.43,2016,10
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-11-01,1.38,2016,11
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-12-01,1.38,2016,12
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-01-01,1.47,2017,1
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-02-01,1.48,2017,2
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-03-01,1.45,2017,3
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-04-01,1.49,2017,4
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-05-01,1.51,2017,5
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-06-01,1.48,2017,6
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-07-01,1.51,2017,7
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-08-01,1.57,2017,8
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-09-01,1.59,2017,9
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-10-01,1.56,2017,10
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-11-01,1.61,2017,11
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-12-01,1.58,2017,12
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-01-01,1.66,2018,1
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-02-01,1.68,2018,2
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-03-01,1.62,2018,3
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-04-01,1.7,2018,4
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-05-01,1.7,2018,5
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-06-01,1.69,2018,6
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-07-01,1.68,2018,7
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-08-01,1.67,2018,8
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-09-01,1.72,2018,9
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-10-01,1.65,2018,10
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-11-01,1.58,2018,11
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-12-01,1.5,2018,12
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-01-01,1.47,2019,1
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-02-01,1.49,2019,2
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-03-01,1.54,2019,3
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-04-01,1.61,2019,4
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-05-01,1.67,2019,5
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-06-01,1.62,2019,6
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-07-01,1.6,2019,7
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-08-01,1.56,2019,8
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-09-01,1.52,2019,9
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,1.53,2019,10
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,1.53,2019,11
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,1.56,2019,12
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,1.58,2020,1
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,1.5,2020,2
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,1.33,2020,3
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,1.29,2020,4
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,1.27,2020,5
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,1.39,2020,6
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,1.48,2020,7
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,1.55,2020,8
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,1.55,2020,9
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,1.53,2020,10
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,1.49,2020,11
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,1.56,2020,12
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,1.56,2021,1
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,1.61,2021,2
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,1.68,2021,3
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,1.69,2021,4
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,1.77,2021,5
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,1.77,2021,6
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-07-01,1.77,2021,7
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-08-01,1.78,2021,8
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-09-01,1.79,2021,9
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-10-01,1.85,2021,10
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-11-01,1.91,2021,11
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-12-01,1.8,2021,12
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-01-01,1.86,2022,1
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-02-01,1.93,2022,2
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-03-01,2.0,2022,3
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-04-01,1.93,2022,4
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-05-01,2.02,2022,5
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-06-01,2.19,2022,6
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-07-01,1.98,2022,7
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-08-01,1.79,2022,8
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-09-01,1.66,2022,9
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-10-01,1.75,2022,10
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-11-01,1.87,2022,11
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-12-01,1.76,2022,12
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-01-01,1.82,2023,1
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-02-01,1.83,2023,2
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-03-01,1.82,2023,3
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-04-01,1.91,2023,4
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-05-01,1.85,2023,5
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-06-01,1.87,2023,6
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-07-01,1.91,2023,7
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-08-01,1.97,2023,8
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-09-01,1.96,2023,9
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-10-01,1.84,2023,10
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-11-01,1.82,2023,11
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-12-01,1.76,2023,12
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-01-01,1.73,2024,1
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-02-01,1.77,2024,2
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-03-01,1.82,2024,3
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-04-01,1.87,2024,4
Belgium,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-05-01,1.88,2024,5
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-01-01,1.34,2015,1
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-02-01,1.32,2015,2
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-03-01,1.3,2015,3
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-04-01,1.3,2015,4
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-05-01,1.37,2015,5
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-06-01,1.36,2015,6
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-07-01,1.29,2015,7
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-08-01,1.26,2015,8
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-09-01,1.26,2015,9
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-10-01,1.24,2015,10
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-11-01,1.18,2015,11
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-12-01,1.14,2015,12
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-01-01,1.09,2016,1
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-02-01,1.11,2016,2
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-03-01,1.16,2016,3
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-04-01,1.19,2016,4
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-05-01,1.24,2016,5
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-06-01,1.28,2016,6
Belgium,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-07-01,1.26,2016,7
